ID,Example_ID,Language_ID,Text_ID,Original_Primary_Text,Primary_Text,Analyzed_Word,Analyzed_Word_Morphemes,Gloss,Part_Of_Speech,Original_Translated_Text,Translated_Text,Comment,Pattern,Discontinuous,Intervening,Animacy,Type,Order,Argument,Role,Positions,Value,Particle,Genre,Source
ra-personal-narrative-200,ra-personal-narrative-200,aka,ra-personal-narrative,,"serubö rö pömïi rö, pumpkin rubö rö pömïuya",serö	rubö	rö	pïmïi	rö	rubö	rö	pömï-u-ya,,this	like	Emph	pepper	Emph	like	Emph	plant-1-Erg,Pro	P	Prtcl	N	Prtcl	P	Prtcl	Vt	,,Because I plant things like pepper and pumpkin,what is the argument of *pömïuya*?,,,,,,,,,,n,,personal-story,caesarDBakawaio
ra-personal-narrative-204,ra-personal-narrative-204,aka,ra-personal-narrative,,pïzamo koroba bong warawok nongga'pïiya temari'ma dïbo rö,pïzamo	koroba	po-ng	warawok	nongga-'pï-i-ya	t-emari'ma	tïbo	rö,,these.Anim	Koroba	Loc-Nzr	boy	leave-Past-3-Erg	3.Rfl-get.married	after	Emph,Pro	N	N	N	Vt	Vi	Adv	Prtcl	,,She left this man from Koroba after marrying him,a four-word NP,,,,,,,,,,n,,personal-story,caesarDBakawaio
ra-personal-narrative-208,ra-personal-narrative-208,aka,ra-personal-narrative,,tri gaijarö imunggö amök ennaga'sak tugaik etauya,**tri**	**gaijarö**	**mung-gö**	amök	enna-gabï-zak	tugaik	eda-u-ya,,three	in.number	nest-Imper	Pl	nose-Cmpltv-Perf	like	hear-1-Erg,Prtcl	Adv	N	Prtcl	N	P	Vt	,,I have heard that she has three children,What is *enna*? (I’m pretty sure it’s not ‘nose’),NUM ADV N PART Vt,False,,anim,N+N,NUM ADV N,True,p,"1,2,3",np_arg,,personal-story,caesarDBakawaio
ra-personal-narrative-225,ra-personal-narrative-225,aka,ra-personal-narrative,,möröwenai mïgï zerö pogoi bök eji,mörö	wenai	mïgï	**serö**	**pogoi**	pök	eji,,that	because	Hes	this	sadness	from	be,Dem	P	Prtcl	Pro	N	P	Vi	,,That is why I am suffering from saddness,*serö pogoi pök*,DEM N POSTP,False,,inan,DEM+N,DEM N,False,obl,"4,5",np_arg,,personal-story,caesarDBakawaio
ra-personal-narrative-238,ra-personal-narrative-238,aka,ra-personal-narrative,,mörö mïgï biri'ning be ah... mïgï ya pasta ya diegare egama,mörö	mïgï	pirigï-ning	pe	ah	**mïgï**	ya	**pasta**	ya	i-egare	egama,,that	Hes	add.more-A.Nzr	like	ah	this	Erg	Pastor	Erg	3-sermon	tell,Dem	Prtcl	N	P	Interj	Pro	P	N	P	N	Vt	,,To add to this (HES) the pastor preached a sermon,*mïgï ya pasta ya*!,DEM ERG N ERG,True,ERG,hum,DEM+N,DEM N,True,a,"6,8",np,,personal-story,caesarDBakawaio
ra-personal-narrative-243,ra-personal-narrative-243,aka,ra-personal-narrative,,serö rögeng jo'chi dak döngbök ejing... tok a'körö geng ji,serö	rögeng	jo'chi	tak	tö-nöbök	eji-ng	tok	a'körö	keng	ji,,this	only	church	into	go-Prog	be-Style	3Pl	Instr	doubt	Emph,Pro	Prtcl	N	P	Vi	Vi	Pro	P	Prtcl	Prtcl	,,Only now I am going to church with them,example of *serö* meaning 'now',,,,,,,,,,n,,personal-story,caesarDBakawaio
ra-personal-narrative-246,ra-personal-narrative-246,aka,ra-personal-narrative,,seröbe tri gaijarö mö agï'sau'ya mörö sungwa,serö-be	**tri**	**gaijarö**	**mö**	agïdï-zak-u-ya	mörö	sungwa,,this-Attr	three	in.number	farm	cut-Perf-1-Erg	A.I.?	far.away,A	Prtcl	Adv	N	Vt	?	Adv	,,Presently I have cut down three farms over there,*tri gaijarö mö*,NUM ADV N Vt,False,,inan,N+N,NUM ADV N,True,p,"2,3,4",np_arg,,personal-story,caesarDBakawaio
ra-personal-narrative-251,ra-personal-narrative-251,aka,ra-personal-narrative,,"kane kïrö mïre aröuwa ba ganang dö ya'körö, janek mïre",kane	**kïrö**	**mïre**	arö-u-wa	pa	kanang	tö	y-a'körö	janek	mïre,,no	3Sg.Anim	child	carry-1-Erg	grandchild	again	go	1-Assoc	Janet	child,?	Pro	N	Vt	N	Pro	Vi	P	N	N	,,"No, I am carrying my child, my grandchild is going with me, Janet's child",*kïrö mïre aröuwa*,DEM N Vt,False,,hum,DEM+N,DEM N,True,p,"2,3",np_arg,,personal-story,caesarDBakawaio
ra-personal-narrative-262,ra-personal-narrative-262,aka,ra-personal-narrative,,möröwenai ko'mamï dauya mö tigingnö biada bra go'mamï,mörö	wenai	ko'mamï	ta-u-ya	mörö	**tiginnö**	**i-pada**	bra	ko'mamï,,that	because	live	say-1-Erg	A.I.?	one	3-place	Neg	live,Dem	P	Vi	Vt	?	Prtcl	N	Adv	Vi	,,That is why I live without one place of abode,'without one place of abode',NUM N,False,,inan,N+N,NUM N,False,?,"6,7",np,,personal-story,caesarDBakawaio
ra-personal-narrative-263,ra-personal-narrative-263,aka,ra-personal-narrative,,möröwenai mörö ji köik amök go'mangbödï'pï sa'ne ji prarö ji tauya mö se au ji zemo'kazak ke,mörö	wenai	**mörö**	ji	**köik**	amök	ko'mamï-bödï-'pï	sa'ne	ji	bra-rö	y-eji	ta-u-ya	mörö	serö	yau	ji	semo'ka-zak	ke,,that	because	that	Emph	old.man	Pl	live-Iter-Past	Emph	Emph	Neg-Emph	3-be	say-1-Erg	that	this	Loc	Emph	grow.up-Perf	Instr,Dem	P	Dem	Prtcl	N	Prtcl	Vi	Prtcl	Prtcl	Prtcl	Vi	Vt	Dem	Pro	P	Prtcl	Vi	P	,,"That is why I say that the old customs of the old men is non existent, because I grew up here",,DEM PART N PART,True,PART,hum,DEM+N,DEM N,False,posr,"3,5",np,ji,personal-story,caesarDBakawaio
ra-personal-narrative-280,ra-personal-narrative-280,aka,ra-personal-narrative,,"go'mannödok i'tuya bra rö jibök tauya mörö, mörö ning zemo'ka'pï au rögeng i'tuuya",ko'mamï-nö-dok	i'tu-u-ya	bra	rö	eji-bök	ta-u-ya	mörö	mörö	ning	semo'ka-'pï	yau	rögeng	i'tu-u-ya,,live-Inf-Nzr	know-1-Erg	Neg	Emph	be-Prog	say-1-Erg	A.I.?	that	Emph	grow.up-Past	Loc	only	know-1-Erg,N	Vt	Adv	Prtcl	Vi	Vt	?	Dem	Prtcl	Vi	P	Prtcl	Vt	,,"I do not know the culture, I only know the one I grew up in",*mörö ning zemo'ka'pï au* 'the one I grew up in' 1) nice long NP 2) what is the argument of 'know'? ,,,,,,,,,,X,,personal-story,caesarDBakawaio
ra-piya-ma-story-009,ra-piya-ma-story-009,aka,ra-piya-ma-story,,"mïre amök mo'kabödï'pï iyaang, tri for gaijarö mïre amök arö iya.",mïre	amök	mo'ka-pödï-'pï	i-ya-ng	**tri**	**for**	**gaijarö**	**mïre**	amök	arö	i-ya,,child	Pl	take.away-Iter-Past	3-Erg-Style	three	four	in.number	child	Pl	carry	3-Erg,N	Prtcl	Vt	Prs-P-?	Prtcl	Prtcl	Adv	N	Prtcl	Vt	P	,,"He use to take away the children, sometimes three and four in number, he will take them away",*tri for gaijarö mïre amök*,NUM NUM ADV N PL Vt,False,,hum,N+N,NUM NUM ADV N,True,p,"5,6,7,8",np_arg,,story,caesarDBakawaio
ra-piya-ma-story-021,ra-piya-ma-story-021,aka,ra-piya-ma-story,, tu gaijaronggong es'pï mörö boisamök azak tok a ji piyai'ma a ji.,	tu	gaijarö-ng-gong	eji-'pï	mörö	bois	amök	arö-zak	tok	ya	ji	piyai'ma	ya	ji,,	two	in.number-Nzr-Pl	be-Past	that	boys	Pl	carry-Perf	3Pl	Erg	Emph	giant	Erg	Emph,	Prtcl	N	Vi	Dem	N	Prtcl	Vt	Pro	P	Prtcl	N	P	Prtcl	,,There were two boys who the piyai'ma had taken there,"1) ‘there were two, the piyai’ma took the boys’, 2) repair strategy -- piyai’ma instead of plural tok",,,,,,,,,,n,,story,caesarDBakawaio
ra-piya-ma-story-023,ra-piya-ma-story-023,aka,ra-piya-ma-story,,kayuni gak dö zerö konoik pök ta iya piyai'ma a tïno'pï bök.,kayuni	gak	tö	zerö	konoik	bök	ta	i-ya	piyai'ma	ya	tï-no'pï	bök,,Kuyuni	into.liq	go	this	fishhook	WRT	say	3-Erg	giant	Erg	3Rfl-wife	to,N	P	Vi	Pro	N	P	Vt	P	N	P	N	P	,,I am going to the Kuyuni river to do some fishing' This is what piyai'ma said to his wife,afterthought,,,,,,,,,,n,,story,caesarDBakawaio
ra-piya-ma-story-032,ra-piya-ma-story-032,aka,ra-piya-ma-story,,"ö'rö, pïze a wöng möröwenai pöröu gonegazak tok a es'pï, tok pïre, pöröu.",ö'rö	pïze	ya	wönö	mörö	wenai	pöröu	gonega-zak	tok	ya	eji-'pï	tok	pïre	pöröu,,what	this.Anim	Erg	kill	that	because	arrow	make-Perf	3Pl	Erg	be-Past	3Pl	arrow	arrow,N	Pro	P	Vt	Dem	P	N	Vt	Pro	P	Vi	Pro	N	N	,,"""What? this one will kill us!"" For this reason, they had made an arrow, their arrow, an arrow.",is *pïze a wöng* a normal way of saying 'this one will kill us'?,,,,,,,,,,n,,story,caesarDBakawaio
ra-piya-ma-story-038,ra-piya-ma-story-038,aka,ra-piya-ma-story,,ah. inggebra. inggebra woroik! tïbïre a'körö ji mörö mo'ka'pï kïrörö a mörö,ah	ingge	bra	ingge	bra	woroik	tï-pïre	a'körö	ji	mörö	mo'ka-'pï	kïrö-rö	ya	mörö,,ah	slowly	Neg	slowly	Neg	take.out	3Rfl-arrow	Instr	Emph	that	take.out-Past	3Sg.Anim-Emph	Erg	A.I.?,Interj	Adv	Adv	Adv	Adv	SW	N	P	Prtcl	Dem	Vt	Pro	P	?	,,she took out her arrow woroik!(SSW) and with it the charm,Spike: [*tïbïre a'körö*] *ji* [[*mörö*] *mo’ka’pï*],,,,,,,,,,n,,story,caesarDBakawaio
ra-piya-ma-story-041,ra-piya-ma-story-041,aka,ra-piya-ma-story,,"möröbang ji mïgï mörö tïbïre a'körö se konegazai'ya es'pï, yöi bök diebu shi, sairong bök diebu shi",möröbang	ji	mïgï	**mörö**	**tï-pïre**	a'körö	se	konega-zak	i-ya	eji-'pï	yöi	bök	i-ebu	ji	sairong	bök	i-ebu	ji,,thereafter	Emph	Hes	that	3Rfl-arrow	Instr	this	make-Perf	3-Erg	be-Past	stick	on	3-handle	Emph	around.here	on	3-handle	Emph,N	Prtcl	Prtcl	Dem	N	P	Dem	Vt	P	Vi	N	P	N	Prtcl	N	P	N	Prtcl	,,"Then she had made the charm that was placed onto a stick with a handle, it attached to the handle",Spike: [[*mörö tïbïre*] *a'körö*] [*se konegazai'ya*] '[with [that arrow]] [she (had) made this]’,DEM N POSTP,False,,inan,DEM+N,DEM N,False,obl,"4,5",np_arg,,story,caesarDBakawaio
ra-piya-ma-story-051,ra-piya-ma-story-051,aka,ra-piya-ma-story,,"ege ji ka'pong amök kenïk kuibabö'tok au öinö es'pï mörö kuzang be, öinö",ege	ji	ka'pong	amök	kenïk	guibö-bödï-dok	yau	öinö	eji-'pï	mörö	kuzang	be	öinö,,big	Emph	person	Pl	Purp	cook-Iter-Nzr	Loc	pot	be-Past	that	long	like	pot,N	Prtcl	N	Prtcl	P?	N	P	N	Vi	Dem	N	P	N	,,Now there was an elongated pot there for cooking humans,we don’t know how to analyze this,,,,,,,,,,X,,story,caesarDBakawaio
ra-piya-ma-story-055,ra-piya-ma-story-055,aka,ra-piya-ma-story,,warawïdï'shi amök sa'ji moi a'tazak i'tuiya,warawïdï'shi	amök	sa'ne	ji	moi	a'ta-zak	i'tu	i-ya,,boys	Pl	Emph	Emph	pubic.hair	grow-Perf	know	3-Erg,N	Prtcl	Prtcl	Prtcl	N	Vi	Vt	P	,,He was predicting that the boys pubic hair had grown,good example of *amök sa'ne ji* within possessive NP,,,,,,,,,,n,,story,caesarDBakawaio
convwho-012,convwho-012,mak,convwho,,¡Aaa! möönü judumatommaane kaawede küüdüa yawö ¿möönü toonimmaane yawö?,aaa	**möönü**	**judume-ato-mma-:ne**	**kaawede**	k^-üdü-a	yaawö	möönü	tooni-mma-:ne	yaawö,,ah	DEM3in	negro-NZR.5-EXCL-INTENS	cable	1+2/3-poner-NPST	entonces	DEM3in	uno-solamente-INTS	entonces,interj	pro	ad	n	v	ptc	pro	num-ptc-ptc	ptc	,,¡Ah! ¿sólo vamos a poner el cable negro?,*möönü judumatommaane kaawede* -- not the argument,DEM ADV N,False,,inan,DEM+N,DEM ADV N,False,p,"2,3,4",np,,conversation,caceresDByekwana
convwho-028,convwho-028,mak,convwho,,¿Chööwa'köto ka womjiiyu menejö amödö?,**chö-wa'kö-ato**	ka	**womjiiyu**	m-enejü-i	amödö,,3-igual-NZR.5	QP	bombillo	2/3-traer-PRP	2s,n	interr	n	v.t.	pro	,,¿ Trajiste bombillos que le sirven?,'did you bring *good lightbulbs*?’,N PART N,True,PART,inan,N+N,N N,False,p,"1,3",part,ka,conversation,caceresDByekwana
convwho-031,convwho-031,mak,convwho,,Cuatroje tü womjiiyu nña nenejüdü na'janne ¿yööje'kene?,**cuatro=je**	tü	**womjiiyu**	nña	n-enejü-dü	n-a'ja-aanö-de	yööje-'kene,,cuatro=ATRB	INTENS	bombillo	1+3	SHR-traer-NZR.1	3S-COP-PRI-INTENS	así-CONFIRM?,adv	ad	ptc	n	pro	n	pers-v.i.a-TAM-suf.ad	adv	,,Trajimos cuatro bombillos ¿verdad?,,NUM PART N,True,PART,inan,N+N,NUM N,False,p,"1,3",part,tü,conversation,caceresDByekwana
convwho-051,convwho-051,mak,convwho,,"Ekamma'jokö eduwa mö'dö, José eduwa.",0-ekamma'jo-kö	eduwa	mö'dö	José	eduwa,,3O-preguntar-IMP	ahora	DEM1an	José	ahora,v.t.	ad	pro	n	ad	,,pregúntale a José ahora,elaboration pattern,,,,,,,,,,n,,conversation,caceresDByekwana
convwho-058,convwho-058,mak,convwho,,"Se'koto'kö cablemmödö a'ke naawü, edö tüdütojo.",**se'kö-ato-'kö**	**cable**	**mödö**	a'ke	na	ewü	edö	t-üdü-tojo,,pequeño-NZR.5-DIM	cable	DEM2in	nada	3.COP	1SG	DEM1in	3O-hacer-INSTR,ad	n	pro	ad	v.i.a	pro	pro	n	,,"a mi me falta un cable chiquito, para hacer esto",,Nmod N DEM,False,,inan,DEM+N,Nmod N DEM,False,s_nvp,"1,2,3",np,,conversation,caceresDByekwana
ctoabjpic-003,ctoabjpic-003,mak,ctoabjpic,,"Yo'jüdüje küna'jaakö tüwü, akudi...",i-wo'jüdü-0=je	kün-a'ja-aakö	tüwü	akudi,,3-suegra-POSS.3=ATRB	3S.PAS-COP-PDI	3.SG	picure,n	ad	v.i.a	pro	n	,,La picure era como su suegra.,afterthought,,,,,,,,,,n,,story,caceresDByekwana
ctoabjpic-008,ctoabjpic-008,mak,ctoabjpic,,aakömma wanö... kiyede munu kunu'kwai.,**aakö-mma**	wanö	kiyede	**munu-0**	kün-u'ka-i,,dos-EXCL	abeja	yuca	tubérculo-POSS.3	3/3.PAS-sacar-PAS,num-ptc	n	n	n	v.t.	,,La abeja sacó dos tuberculos de yuca.,"afterthought-ish, but the number is not repeated.",NUM n n N Vt,True,multiple,inan,N+N,NUM N,True,p,"1,4",y,,story,caceresDByekwana
ctoabjpic-016,ctoabjpic-016,mak,ctoabjpic,,"Tüwü küntömö yaawö ñöödö, akudi küntömö unwa.",**tüwü**	kün-tö(mö)-i	yaawö	**ñöödö**	akudi	kün-tö(mö)-i	unwaa,,3.SG	3S.PAS-ir-PRP	entonces	DEMan	picure	3S.PAS-ir-PRP	por_allá.2,pro	v.i.a	ptc	pro	n	v.i.a	deict	,,"Ella se fue, aquella, la picure se fue por allá.","1) elaboration pattern, 2) how are *tüwü* and *ñöödö* related? Note that the original transcription says *tüwü küntömö yaawö, ñöödö akudi küntömö unwa*, which clearly does not match the audio!",DEM V PART DEM,True,multiple,hum,DEM+DEM,DEM DEM,False,s,"1,4",y,yaawö,story,caceresDByekwana
ctoabjpic-020,ctoabjpic-020,mak,ctoabjpic,,"Iyö yumunu'kö ya'me yaawö, künö'düi yaawö inña.",**iyö**	**y-munu-0-'kö**	ya'me	yaawö	kün-ö'dü-i	yaawö	inña,,DEMin	3-tubérculo-POSS.3-DIM	consigo	entonces	3S.PAS-ponerse-PRP	entonces	allá,pro	n	pp	ptc	v.i.a	ptc	deict	,,"Con ese tuberculo, la dejó allá.",,DEM N POSTP,False,,inan,DEM+N,DEM N,False,obl,"1,2",np,,story,caceresDByekwana
ctoabjpic-025,ctoabjpic-025,mak,ctoabjpic,,"Chöötü küna'jaakö tüwü... akudi etü, ""Manawa"".",chö-ötü-0	kün-a'ja-aakö	tüwü	akudi	e-ötü-0	Manawa,,3-nombre-POSS.3	3.PAS-COP-PDI	3.SG	picure	REL-nombre-POSS.3	Manawa,n	v.i.a	pro	n	n	n	,,"El nombre del picure era ""Manawa"".",treating *tüwü* as a false start,,,,,,,,,,n,,story,caceresDByekwana
ctoabjpic-027,ctoabjpic-027,mak,ctoabjpic,,"Tüw- tüwü wanö etü küna'jaakö yaawö, Tajööju.",**…-tüwü**	**wanö**	e-ötü-0	kün-a'ja-aakö	yaawö	Tajööju,,…-3.SG	abeja	REL-nombre-POSS.3	3.PAS-COP-PDI	entonces	Tajööju,…-pro	n	n	v.i.a	ptc	n	,,El nombre de la abeja era Tajööju.,,DEM N,False,,hum,DEM+N,DEM N,True,possr,"1,2",np,,story,caceresDByekwana
ctoabjpic-007,ctoabjpic-007,mak,ctoabjpic,,"inña, a'ye xxx küntömö, küntööjö'aakö tüwü, wanö.",inña	a'ye	xxx	kün-ütö(mö)-i	kün-ütö(mö)-jötü-aakö	tüwü	wanö,,allá	breve	xxx	3S.DIS-ir-PRP	3S.DIS-ir-PLAC-PDI	3.SG	abeja,deict	ad	xxx	v.i.a	pers-v.i.a-TAM-TAM	pro	n	,,"Por allá, ella la abeja fue enseguida.",afterthought,,,,,,,,,,n,,story,caceresDByekwana
ctoabjpic-032,ctoabjpic-032,mak,ctoabjpic,,"Yaawö künö'düi tüwü, akudi.",yaawö	kün-ö'dü-i	tüwü	akudi,,entonces	3S.PAS-llegar-PRP	3.SG	picure,ptc	v.i.a	pro	n	,,Ahí llegó ella la picure.,afterthought,,,,,,,,,,n,,story,caceresDByekwana
ctoabjpic-035,ctoabjpic-035,mak,ctoabjpic,,Aakö tünküi künenüntöi iyö.,**aakö**	**tünküi**	kün-enüntö-i	iyö,,dos	sebucán	3/3.PAS-llenar_sebucán-PRP	DEMin,num	n	v.t.	pro	,,Lo puso en dos sebucanes.,*aakö tünküi*,NUM N,False,,inan,N+N,NUM N,False,p,"1,2",np,,story,caceresDByekwana
ctoabjpic-036,ctoabjpic-036,mak,ctoabjpic,,Kusshi künnüi chenña tüwümmaja yaawö. Wanömmaja.,kusshi	kün-üdü-i	de'a	tüwü=mmaja	yaawö	wanö=mmaja,,bebida_kusshi	3/3.PAS-hacer-PRP	REIT	3.SG=también	entonces	abeja=también,n	v.t.	ptc	pro	ptc	ptc	n	ptc	,,"Ya había hecho la bebida (kushi) ella misma, la abeja misma.",elaboration pattern,,,,,,,,,,n,,story,caceresDByekwana
ctoabjpic-051,ctoabjpic-051,mak,ctoabjpic,,"""Edö owoküdü wanñö'nöi"" ke.",**edö**	**o-wokü-dü**	0-wanñö'nö-i	ke,,DEM1in	2-bebida-POSS.1	1-tía-POSS.2	QUOT,pro	n	n	ptc	,,"""Suegra, toma tu bebida"".",,DEM N,False,,inan,DEM+N,DEM N,False,?,"1,2",np,,story,caceresDByekwana
ctoabjpic-055,ctoabjpic-055,mak,ctoabjpic,,"""Edööne iyö owoküdü yaawö eese naadüüne"".",edö-:ne	**iyö**	**o-wokü-dü**	yaawö	eese	na=dü-:ne,,DEM1in-INTENS	DEMin	2-bebida-POSS.1	entonces	por_acá	3.COP=REL-INTENS,pro	pro	n	ptc	deict	COP=ptc-ptc	,,"""Esta si es tu bebida, la que está de este lado.""",,DEM N,False,,inan,DEM+N,DEM N,False,nvp,"2,3",np,,story,caceresDByekwana
ctoabjpic-057,ctoabjpic-057,mak,ctoabjpic,,Yawööne iyö yooküdü kuntui yaawö.,yaawö-:ne	**iyö**	**i-wokü-dü**	kün-uttu-i	yaawö,,entonces-INTENS	DEMin	3-bebida-POSS.1	3/3.PAS-dar-PRP	entonces,ptc	pro	n	v.t.	ptc	,,Ahí sí le dió su bebida.,*iyö yooküdü*,DEM N,False,,inan,DEM+N,DEM N,False,p,"2,3",np_arg,,story,caceresDByekwana
ctoabjpic-067,ctoabjpic-067,mak,ctoabjpic,,yööje künö'düaakö ñöödö tinñouwö yaawö:,yööje	kün-ö'dü-aakö	ñöödö	t-inño-0	uwö	yaawö,,así	3.PAS-decir-PDI	DEMan	3.REFL-esposo-POSS.3	DAT	entonces,ad	v.i.a	pro	n	posp	ptc	,,le dijo así a su esposo:,"*ñöödö* could be 'she', or it could belong to *tinñouwö*",,,,,,,,,,n,,story,caceresDByekwana
ctoabjpic-078,ctoabjpic-078,mak,ctoabjpic,,Mödöje mö'dö wanö küntömö yaawö.,mödöje	**mö'dö**	**wanö**	kün-tö(mö)-i	yaawö,,así	DEM1an	abeja	3.PAS-ir-PRP	entonces,ad	pro	n	v.i.a	ptc	,,Así se fue la abeja.,,DEM N,False,,hum,DEM+N,DEM N,False,s,"2,3",np,,story,caceresDByekwana
ctoabjpic-088,ctoabjpic-088,mak,ctoabjpic,,¿Wodi mö'dö wanö yaawö?,wodi	**mö'dö**	**wanö**	yaawö,,mujer	DEM1an	abeja	entonces,n	pro	n	ptc	,,¿La abeja es una mujer?,,DEM N,False,,hum,DEM+N,DEM N,False,s_nvp,"2,3",np,,story,caceresDByekwana
ctoabjpic-089,ctoabjpic-089,mak,ctoabjpic,,Wodi mö'dö wanö.,wodi	**mö'dö**	**wanö**,,mujer	DEM1an	abeja,n	pro	n	,,La abeja es una mujer.,,DEM N,False,,hum,DEM+N,DEM N,False,s_nvp,"2,3",np,,story,caceresDByekwana
ctoabjpic-090,ctoabjpic-090,mak,ctoabjpic,,¿Yööje yeijökkö kaado iyö yooküdü nai?,yööje	i-w-ei	jökkö	kaado	**iyö**	**i-wokü-dü**	na-i,,así	3S-INTR-COP	porque	rico	DEMin	3-bebida-POSS.1	3.COP-INTER,ad	v.i.a	pp	ad	pro	n	v.i.a	,,¿Es por eso que su bebida (miel) es rica?,,DEM N,False,,inan,DEM+N,DEM N,False,s_nvp,"5,6",np,,story,caceresDByekwana
ctoabjpic-094,ctoabjpic-094,mak,ctoabjpic,,"Ee, wodije tüwü küna'jaakö wanö.",ee	wodi=je	**tüwü**	kün-a'ja-aakö	**wanö**,,sí	mujer=ATRB	3.SG	3.PAS-COP-PDI	abeja,ptc	adv	pro	v.i.a	n	,,"Sí, ella la abeja era una mujer",,DEM Vi N,True,Vi,hum,DEM+N,DEM N,False,s_nvp,"3,5",y,,story,caceresDByekwana
convchur-008,convchur-008,mak,convchur,,"Tüjüdatai ejodütojoje, tüjüdatai ejodütojoje mödö yawö",t-jüdata-i	0-ejodü-tojo=je	**t-jüdata-i**	0-ejodü-tojo=je	**mödö**	yaawö,,3.REFL-plata-POSS.2	3O-conseguir-INSTR=ATRB	3.REFL-plata-POSS.2	3O-conseguir-INSTR=ATRB	DEM2in	entonces,n	n	ad	adv	n	ad	pro	ptc	,,"para conseguirse su plata, para conseguirse su plata",,N adv DEM,True,adv,inan,DEM+N,N DEM,False,p,"3,5",y,,conversation,caceresDByekwana
convchur-009,convchur-009,mak,convchur,,"aneija mödöje yadanawi chü'tajötüdü na, yadanawi mödöjemmödö",**aneija**	mödöje	**yadanawi**	i-tü'tajötü-dü	na	yadanawi	mödöje	mödö,,otro	así	no_indígena	INTR.C-pensar-NZR.1	3.COP	no_indígena	así	DEM2in,n	ad	n	n	v.i.a	n	ad	pro	,,"otros criollos piensan así, el criollo es así","*aneija ... yadanawi*, *mödöje* modifying the thinking",N adv N,True,adv,hum,N+N,N N,False,s,"1,3",y,,conversation,caceresDByekwana
convchur-009-1,convchur-009,mak,convchur,,"aneija mödöje yadanawi chü'tajötüdü na, yadanawi mödöjemmödö",aneija	mödöje	yadanawi	i-tü'tajötü-dü	na	**yadanawi**	mödöje	**mödö**,,otro	así	no_indígena	INTR.C-pensar-NZR.1	3.COP	no_indígena	así	DEM2in,n	ad	n	n	v.i.a	n	ad	pro	,,"otros criollos piensan así, el criollo es así",yadanawi ... mödö,N adv DEM,True,adv,hum,DEM+N,N DEM,False,s_nvp,"6,8",y,,conversation,caceresDByekwana
convchur-011,convchur-011,mak,convchur,,"aneija keene aasicha ke chü'tajötüdü na mööyö daane, Nalúa küna'jaakö",aneija	keene	aasicha	ke	i-tü'tajötü-dü	na	mööyö	daane	Nalúa	kün-a'ja-aakö,,otro	CONTR	bueno	QUOT	3S-pensar-NZR.1	3.COP	DEM2an	INCERT	Nalúa	3.PAS-COP-PDI,n	ptc	ad	ptc	n	v.i.a	pro	ptc	n	v.i.a	,,Otros son buenos pensadores como por ejemplo como era Nalúa,what does *mööyö* refer to? Audio says: missing material,,,,,,,,,,?,,conversation,caceresDByekwana
convchur-020,convchur-020,mak,convchur,,"Nadua aiño mö'dö yawö, mö'döakkö awa'deene künoojodüicho",**Nadua**	ai-no	**mö'dö**	yaawö	mö'dö	akkö	awa'de-:ne	kün-oojodü-i=to,,Nalúa	a_través-NZR.PP	DEMan	entonces	DEMan	con	primero-INTENS	3.PAS-encontrarse-PRP	COLL,n	pp-suf.pp	pro	ptc	pro	pp	adv	pers-v.i.r-tns	ptc	,,"fue a través de Nalúa, es con ella que se encontraron primero",,N POSTP DEM,True,POSTP,hum,DEM+N,N DEM,False,obl,"1,3",posp,,conversation,caceresDByekwana
convchur-023,convchur-023,mak,convchur,,"Kuyujaani künekammai tüwü ñöödö Nadua yawö, ""kannojoinñe wüdüneewü"" ke.",Kuyujaani	kün-ekamma-i	tüwü	ñöödö	Nadua	yaawö	kanno-joi-nñe	w-üdü-ne	ewü	ke,,Kuyujaani	3.PAS-informar-PRP	3.SG	DEMan	Nalúa	entonces	DEM1an.PL-a_través-PL	INTR-hacer-PDP	1SG	QUOT,n	v.t.	pro	pro	n	ptc	pro-pp-suf.ad	v.t.	pro	ptc	,,"Nalúa le recomendó Kuyujani ""A través de ellos yo lo hice""","Interesting, unclear resolution of tüwü and ñöödö",,,,,,,,,,?,,conversation,caceresDByekwana
convchur-027,convchur-027,mak,convchur,,"össano ka atamudu küna'jaakö ke, mödö küna'jaakö Nadua, mödö chöötü antropología",össha-no	ka	a-tamu-dü	kün-a'ja-aakö	ke	mödö	kün-a'ja-aakö	Nadua	mödö	chö-ötü-0	antropología,,dónde-de	QP	2-abuelo-POSS.1	3.PAS-COP-PDI	QUOT	DEM2in	3.PAS-COP-PDI	Nalúa	DEM2in	3-nombre-POSS.3	antropología,interr-pp	interr	n	v.i.a	ptc	pro	v.i.a	n	pro	n	n	,,"!""¿Quién era tu abuelo?"" hacía [decía] Nalúa, el nombre de eso es antropología",'that's what nadua said',,,,,,,,,,n,,conversation,caceresDByekwana
